latitude start,latitude end,longitude start,longitude end,time,source,min,max,hash
10.0625,15.0625,-54.9375,-49.9375,2020-04-06,des,-8.83,-4.08,bcca2e8e2c1bc3a5bf0ce34ac4d5fb15
10.0625,15.0625,-54.9375,-49.9375,2020-04-13,des,-7.21,-3.68,04a7ca26d6f58ff00b0109ffa90a1aed
10.0625,15.0625,-54.9375,-49.9375,2020-05-02,des,-10.66,-7.43,294ce6b5c080efb3e9ccbaa65aa28ce1
10.0625,15.0625,-54.9375,-49.9375,2020-05-05,des,-10.56,-7.37,a541c585590caf1624d35009d9b59596
10.0625,15.0625,-54.9375,-49.9375,2020-05-12,des,-11.33,-8.06,4eac03aef7cab0973e7235d6bd47601d
10.0625,15.0625,-54.9375,-49.9375,2020-05-31,des,-9.41,-6.2,9182d74ffd47a15735a7f679183aa03d
10.0625,15.0625,-54.9375,-49.9375,2020-06-03,des,-8.68,-2.06,7caf97464e4fb5d3bc6dc59b711f5856
10.0625,15.0625,-54.9375,-49.9375,2020-06-10,des,-7.73,-2.65,5c1eaa37d7295db08770475212ece3dd
10.0625,15.0625,-54.9375,-49.9375,2020-06-29,des,-8.92,-4.51,2062fba40b2e83eef3c6691a9b0fcede
10.0625,15.0625,-54.9375,-49.9375,2020-07-02,des,-9.83,-7.75,155fb1244f003c568312b76816b38898
10.0625,15.0625,-54.9375,-49.9375,2020-07-09,des,-9.06,-6.69,b306197bb28c636edb4f76a3c3d35d7e
10.0625,15.0625,-54.9375,-49.9375,2020-07-28,des,-9.34,7.34,7acd672f6f2d4f2aa8443b65ae397670
10.0625,15.0625,-54.9375,-49.9375,2020-07-31,des,-8.57,-3.1,35132092be15dddc18fec905f0d71b82
10.0625,15.0625,-54.9375,-49.9375,2020-08-07,des,-8.99,-5.39,3d85d3e1a0183a1e565b040ad4a2cdcd
10.0625,15.0625,-54.9375,-49.9375,2020-08-14,des,-7.34,2.91,93156bfef9aaba02bdda11cd20441a8f
10.0625,15.0625,-54.9375,-49.9375,2020-08-26,des,-6.97,-1.6500000000000001,bcf64ad033ca59c7e28a5851ad5dc9ef
10.0625,15.0625,-54.9375,-49.9375,2020-08-29,des,-11.26,-2.82,18a3f1167d342b9e51747825a05959a9
10.0625,15.0625,-54.9375,-49.9375,2020-09-05,des,-6.59,-2.19,080805d6da22cb54183432982bafa366
10.0625,15.0625,-54.9375,-49.9375,2020-09-12,des,-2.41,8.700000000000001,4d27d4a8398f6549dbdfafec40748dec
10.0625,15.0625,-54.9375,-49.9375,2020-09-24,des,-7.2700000000000005,3.08,a47254ea22b5b9d4ff073f2cb6572e62
10.0625,15.0625,-54.9375,-49.9375,2020-09-27,des,-8.91,-4.72,63ad232d2c7e87c11fad2d1e36db23d1
10.0625,15.0625,-54.9375,-49.9375,2020-10-04,des,-7.16,-3.09,70760f1186c171b97a4a28ab278c7417
10.0625,15.0625,-54.9375,-49.9375,2020-10-11,des,-7.28,-0.51,707aa1e9eb10ecec4115ba00667bb89b
10.0625,15.0625,-54.9375,-49.9375,2020-10-23,des,-12.85,-3.54,a1e4c12b19fe26fc8793895917cb3a15
10.0625,15.0625,-54.9375,-49.9375,2020-10-26,des,-8.47,-3.2800000000000002,6a029e7e6dd7d4fe6f897b8a32c3bc2d
10.0625,15.0625,-54.9375,-49.9375,2020-11-02,des,-11.19,-9.040000000000001,a0ed01704959a463566430a20153f67b
10.0625,15.0625,-54.9375,-49.9375,2020-11-09,des,-8.13,-5.43,f5cf74e5eade575af0b0c859d28375e4
10.0625,15.0625,-54.9375,-49.9375,2020-11-21,des,-12.55,-9.19,3cd8c832051ce6258297960e2f1a424a
