latitude start,latitude end,longitude start,longitude end,time,source,min,max,hash
15.0625,20.0625,-59.9375,-54.9375,2020-11-28,des,0.21,6.68,d67f9f775610e036ba6492319d6ae00c
15.0625,20.0625,-59.9375,-54.9375,2020-12-10,des,3.39,6.12,8eb050a1df213c6cf9ad78551e86a1be
15.0625,20.0625,-59.9375,-54.9375,2020-12-17,des,5.14,8.0,7d44b025b55a10bcc0cb13f0bdca68b8
15.0625,20.0625,-59.9375,-54.9375,2020-12-27,des,4.86,7.94,ff3edd5de4a8a47bcb9255e71dd217db
15.0625,20.0625,-54.9375,-49.9375,2020-01-05,des,6.6000000000000005,12.11,b96f31458bd65891dde3467c0257241f
15.0625,20.0625,-54.9375,-49.9375,2020-01-12,des,10.53,13.02,5c07159e82ec21c7e9769658ce15fc57
15.0625,20.0625,-54.9375,-49.9375,2020-01-15,des,8.620000000000001,12.19,e76da2e784e89157836f2cbc448cd7aa
15.0625,20.0625,-54.9375,-49.9375,2020-01-27,des,1.36,7.3500000000000005,fe969810af79f210b66311b2222b6211
15.0625,20.0625,-54.9375,-49.9375,2020-02-03,des,1.57,8.58,834a1e075a857224254f5cfba23c4800
15.0625,20.0625,-54.9375,-49.9375,2020-02-10,des,8.53,11.870000000000001,769e6718c27b4e786aed8561448d9ab0
15.0625,20.0625,-54.9375,-49.9375,2020-02-13,des,6.36,11.13,220dbfb30b7cd7f9bb7ac4ca1076478b
15.0625,20.0625,-54.9375,-49.9375,2020-02-25,des,4.57,8.64,111ad8e628a460eeadd49d54248528bf
15.0625,20.0625,-54.9375,-49.9375,2020-03-03,des,3.73,8.68,bd49809d7338c196356eae12d91dc887
15.0625,20.0625,-54.9375,-49.9375,2020-03-10,des,5.74,10.040000000000001,c0a94d0e41c51a46914f99f0598af5a6
15.0625,20.0625,-54.9375,-49.9375,2020-03-13,des,5.2,9.24,8e77acdf91dcd7d132a2e6b3b21224ff
15.0625,20.0625,-54.9375,-49.9375,2020-03-25,des,5.72,9.09,54d0128352837a692f490fdcecf2d35b
15.0625,20.0625,-54.9375,-49.9375,2020-04-01,des,1.2,6.6000000000000005,2af4bbe99cced68679eec0983b4587fe
15.0625,20.0625,-54.9375,-49.9375,2020-04-08,des,1.03,6.91,782503f14134447013c58bfe7ff24bf2
15.0625,20.0625,-54.9375,-49.9375,2020-04-11,des,3.59,7.88,2207fa2b3020172af0260b1096d0457e
15.0625,20.0625,-54.9375,-49.9375,2020-04-23,des,5.3,10.08,3ddbc94a6133d4f3b4d94358be25f7dc
15.0625,20.0625,-54.9375,-49.9375,2020-04-30,des,4.23,9.69,8977b228c22477b9976383da861f9d22
15.0625,20.0625,-54.9375,-49.9375,2020-05-07,des,5.8500000000000005,11.120000000000001,80b6d7741245a3931767f66a4b2eced5
15.0625,20.0625,-54.9375,-49.9375,2020-05-10,des,6.68,9.790000000000001,a022ceae68ad18908c7328f9c4b4af68
15.0625,20.0625,-54.9375,-49.9375,2020-05-22,des,2.43,5.8500000000000005,03791cb511712ff12424fee8b22a0517
15.0625,20.0625,-54.9375,-49.9375,2020-05-29,des,2.9,8.99,171eff2570626a23bafe0bd9a81f262b
15.0625,20.0625,-54.9375,-49.9375,2020-06-05,des,6.65,9.81,88c3c15cd30627581757d03de2d0eba3
15.0625,20.0625,-54.9375,-49.9375,2020-06-08,des,2.71,8.78,2a42b5f09eede7f1fec2ce1a93abeebc
15.0625,20.0625,-54.9375,-49.9375,2020-06-20,des,5.86,9.38,9e798fb27f262eaf5e339c29518e9bee
15.0625,20.0625,-54.9375,-49.9375,2020-06-27,des,7.3500000000000005,10.72,50c2bc5f61a9bf5a2eb345410e35dcab
15.0625,20.0625,-54.9375,-49.9375,2020-07-04,des,7.0200000000000005,9.9,35c18086e7f4458de67e26becaf1917b
15.0625,20.0625,-54.9375,-49.9375,2020-07-07,des,8.38,11.370000000000001,182c716042864bdb8f3decef0e4776b2
15.0625,20.0625,-54.9375,-49.9375,2020-07-19,des,0.2,8.35,83b23f8ea37f0d3c412368c6e34af91f
15.0625,20.0625,-54.9375,-49.9375,2020-07-26,des,5.41,10.370000000000001,2033dd0b2a74f7996cd66b33d42b9a66
15.0625,20.0625,-54.9375,-49.9375,2020-08-02,des,0.25,11.41,e9d87d8f407a193eb3c8c43edfce6eb4
15.0625,20.0625,-54.9375,-49.9375,2020-08-05,des,3.5100000000000002,7.3,adcf31ccf1570272f15d749d6280ffc0
15.0625,20.0625,-54.9375,-49.9375,2020-08-17,des,7.61,11.66,e588a86d10bff31509f9ba0a5a12ee75
15.0625,20.0625,-54.9375,-49.9375,2020-08-24,des,4.83,9.08,d02ec6d57cc9615e11e77ceb5c3bd2fc
15.0625,20.0625,-54.9375,-49.9375,2020-08-31,des,1.06,10.4,b01074e529ece08c12034c3e7e27327e
15.0625,20.0625,-54.9375,-49.9375,2020-09-03,des,5.46,7.69,7f6277b509ec71ce87eda0d9d4cf3734
15.0625,20.0625,-54.9375,-49.9375,2020-09-15,des,7.73,10.57,402b9288419a2d09d64a2dc4cff231e9
15.0625,20.0625,-54.9375,-49.9375,2020-09-22,des,3.47,9.66,d71ddd2b549b951ca263cfc7d14216b5
15.0625,20.0625,-54.9375,-49.9375,2020-09-29,des,5.11,11.040000000000001,46097d53648e7347af1ae553c9b1882c
15.0625,20.0625,-54.9375,-49.9375,2020-10-02,des,6.57,9.02,4659b781871cd1cf207982ca3b05e128
15.0625,20.0625,-54.9375,-49.9375,2020-10-14,des,1.97,13.18,b9d5125f2fd27d5ea120dd4fad05fa89
15.0625,20.0625,-54.9375,-49.9375,2020-10-21,des,0.41000000000000003,8.46,0a0abc26eab2fc874c63381164d143cd
15.0625,20.0625,-54.9375,-49.9375,2020-10-28,des,8.67,11.28,2b841eac0bfcc4ca12a523d0f5129bd7
15.0625,20.0625,-54.9375,-49.9375,2020-10-31,des,6.62,11.18,498628f5ef91cf81ac203648d15db8c3
15.0625,20.0625,-54.9375,-49.9375,2020-11-12,des,5.54,10.73,841ec51eff64890be7de944bb12e3dc7
15.0625,20.0625,-54.9375,-49.9375,2020-11-19,des,6.3,10.74,28b4f2e2ed916911db70e56f1a7c2715
15.0625,20.0625,-54.9375,-49.9375,2020-11-26,des,2.23,9.42,2edb65bd877e47a9e5dc9bfa13691bfd
15.0625,20.0625,-54.9375,-49.9375,2020-11-29,des,0.65,8.57,eb19ea7e52604b7967c486051187c75f
15.0625,20.0625,-54.9375,-49.9375,2020-12-11,des,3.5500000000000003,7.890000000000001,8127151cfb2054c6cb7e69efb7f29e2c
15.0625,20.0625,-54.9375,-49.9375,2020-12-18,des,7.63,10.27,557f97d5eba961f724f6fa599a48d43b
15.0625,20.0625,-54.9375,-49.9375,2020-12-25,des,9.25,11.89,c58abd478dba7194cf8b42a5a167f0d1
15.0625,20.0625,-54.9375,-49.9375,2020-12-28,des,5.0600000000000005,9.8,46348de4d4b7a47d41823e0e9f33f4c9
15.0625,20.0625,-49.9375,-44.9375,2020-01-01,des,4.65,9.78,7ecbd7838dfdca894eb03b8266d2a715
15.0625,20.0625,-49.9375,-44.9375,2020-01-03,des,0.38,13.46,ac947a51e736daea47a23d89b827296e
15.0625,20.0625,-49.9375,-44.9375,2020-01-08,des,8.8,12.89,7d25e30a507f7bd462a557d1b6ce9b58
15.0625,20.0625,-49.9375,-44.9375,2020-01-11,des,7.94,11.32,e62c3b51d7b464a44126ddc5281a3d3e
15.0625,20.0625,-49.9375,-44.9375,2020-01-13,des,10.31,13.21,1b6b2a87ccbdfb8469fd51cd8f86a02f
15.0625,20.0625,-49.9375,-44.9375,2020-01-16,des,8.09,12.44,738d63b6653e4d8e56a07c76fc8a0ac3
15.0625,20.0625,-49.9375,-44.9375,2020-01-23,des,4.97,8.23,30f29452ac6a408d4f8971492f59c170
15.0625,20.0625,-49.9375,-44.9375,2020-01-27,des,1.6300000000000001,6.55,89e13594792f98211056098427c69b8d
15.0625,20.0625,-49.9375,-44.9375,2020-01-30,des,2.59,7.3,5f92b15d8c88b94616d2464a33c1532a
15.0625,20.0625,-49.9375,-44.9375,2020-02-01,des,0.2,7.58,49629f0bff55d7b4da393a0b76d96a66
15.0625,20.0625,-49.9375,-44.9375,2020-02-06,des,6.1000000000000005,12.96,88f26be1e689a9ed139d1e2a47b928c3
15.0625,20.0625,-49.9375,-44.9375,2020-02-09,des,9.870000000000001,13.23,a04377d62bee58269d0ca2e26a0bb12b
15.0625,20.0625,-49.9375,-44.9375,2020-02-11,des,8.14,11.27,219a89916efe541853033961a89a4658
15.0625,20.0625,-49.9375,-44.9375,2020-02-14,des,8.0,11.85,5a5023576e0ca126e1df5790a5e92f3d
15.0625,20.0625,-49.9375,-44.9375,2020-02-21,des,9.18,13.26,e247b516eabbbbd47f0aec06d9fa4b78
15.0625,20.0625,-49.9375,-44.9375,2020-02-25,des,5.33,9.16,c816076653953de959bdce4543bb7d90
15.0625,20.0625,-49.9375,-44.9375,2020-02-28,des,1.26,6.68,886c9c6cc9723c79b4bda0e2f2290c17
15.0625,20.0625,-49.9375,-44.9375,2020-03-01,des,5.05,9.64,439eec729e6f9820c8ed2e5ecc07748f
15.0625,20.0625,-49.9375,-44.9375,2020-03-06,des,4.32,8.45,3d8572984c035df6ac3eba67fa9a649b
15.0625,20.0625,-49.9375,-44.9375,2020-03-09,des,3.5300000000000002,8.19,e3a6d02d5615f063cb81a939c1d6e844
15.0625,20.0625,-49.9375,-44.9375,2020-03-11,des,5.89,9.4,6eb82bf3a18ce93dff9eb20e1539a5f3
15.0625,20.0625,-49.9375,-44.9375,2020-03-14,des,5.3100000000000005,8.47,d8cff4e9fa01fb8aa8ce49d951239a94
15.0625,20.0625,-49.9375,-44.9375,2020-03-21,des,4.96,8.76,02e5d9cf07ec6e8fda4f8075ffd1e3c5
15.0625,20.0625,-49.9375,-44.9375,2020-03-30,des,0.54,7.49,d9790f02ce703e4d274959329ec546ee
15.0625,20.0625,-49.9375,-44.9375,2020-04-04,des,3.16,7.23,adb18ecb47ae6852783331353b18cdb0
15.0625,20.0625,-49.9375,-44.9375,2020-04-07,des,0.5700000000000001,7.49,5ac43dd2f0d1fd1579822e4749cc7b95
15.0625,20.0625,-49.9375,-44.9375,2020-04-09,des,2.85,7.72,c2c6aa326b862d516e91d2e806c99cba
15.0625,20.0625,-49.9375,-44.9375,2020-04-12,des,5.58,8.2,e69d86fb5126213a2ca7d6d1eec03dbd
15.0625,20.0625,-49.9375,-44.9375,2020-04-19,des,6.07,9.6,ed56c705afadd3d9e267ea9234d6a768
15.0625,20.0625,-49.9375,-44.9375,2020-04-26,des,6.09,9.620000000000001,b785815a498a96b9a1d39bd26d9d6961
15.0625,20.0625,-49.9375,-44.9375,2020-04-28,des,6.57,10.19,5c421e248c698462d36d4a9cce8a4e25
15.0625,20.0625,-49.9375,-44.9375,2020-05-03,des,4.73,9.02,cc45433a5c77f8bea019e2c5949d1e81
15.0625,20.0625,-49.9375,-44.9375,2020-05-06,des,5.29,9.85,afde5ae0773cf3e40340aedc6eb3cd9e
15.0625,20.0625,-49.9375,-44.9375,2020-05-08,des,5.55,10.08,733626c4466906ee55d1911331b38ae9
15.0625,20.0625,-49.9375,-44.9375,2020-05-11,des,6.93,10.42,10eb32854e7f95355087351ab55be9da
15.0625,20.0625,-49.9375,-44.9375,2020-05-18,des,4.59,10.51,062a99ea255804651cc66ceeddec93de
15.0625,20.0625,-49.9375,-44.9375,2020-05-25,des,3.7600000000000002,7.54,08667e00060cfacfe7fe673d045c017b
15.0625,20.0625,-49.9375,-44.9375,2020-05-27,des,5.79,9.01,690c8f6feb21ad6e899ddfb73f7b45b9
15.0625,20.0625,-49.9375,-44.9375,2020-06-01,des,5.24,9.05,5a5edd93ccaf6ce78ce77f7d399cf095
15.0625,20.0625,-49.9375,-44.9375,2020-06-04,des,4.5600000000000005,9.47,c77913c4e75e06a995d5f81a1824ba63
15.0625,20.0625,-49.9375,-44.9375,2020-06-06,des,3.45,6.73,3c34405e7e3d401b314b2dfde099598f
15.0625,20.0625,-49.9375,-44.9375,2020-06-09,des,3.16,5.83,2245ba0eabb8aaed5d0c69007815747b
15.0625,20.0625,-49.9375,-44.9375,2020-06-16,des,4.99,10.290000000000001,ee0a838710c4c3f3efeb41b428e324ed
15.0625,20.0625,-49.9375,-44.9375,2020-06-20,des,7.67,10.790000000000001,0513c87f78c9b7fcdebf36838901c432
15.0625,20.0625,-49.9375,-44.9375,2020-06-23,des,7.12,10.35,406164e07addd95ef4373571a6667487
15.0625,20.0625,-49.9375,-44.9375,2020-06-25,des,8.19,11.63,b235c86fb5e05cc0d1c01b52c799241b
15.0625,20.0625,-49.9375,-44.9375,2020-06-30,des,3.0500000000000003,11.83,584a3cc1cab83d8619295b51ea42b8ca
15.0625,20.0625,-49.9375,-44.9375,2020-07-03,des,7.68,10.26,b4c208f40abc9a32dad50f7034351b7b
15.0625,20.0625,-49.9375,-44.9375,2020-07-05,des,7.99,11.02,fc6fe201919c1d74c6d7117ab94500a1
15.0625,20.0625,-49.9375,-44.9375,2020-07-08,des,7.47,11.46,d4987cf54c70ee675935dca7158b2b9e
15.0625,20.0625,-49.9375,-44.9375,2020-07-15,des,3.5,7.2,eefde5f9705513a8c191d089b1964827
15.0625,20.0625,-49.9375,-44.9375,2020-07-19,des,0.35000000000000003,8.790000000000001,6104d69c3b1bdc4e20feb72c73608b43
15.0625,20.0625,-49.9375,-44.9375,2020-07-22,des,4.14,11.370000000000001,5225eee008c2dfa9ddae421bbd622b5d
15.0625,20.0625,-49.9375,-44.9375,2020-07-24,des,6.19,11.56,768bb4a183af43a7acbec2e8b3442a97
15.0625,20.0625,-49.9375,-44.9375,2020-07-29,des,5.84,11.09,78bed5892595cae565dcaa807c93b771
15.0625,20.0625,-49.9375,-44.9375,2020-08-01,des,1.55,10.66,dbe05160adb3bd46613f7c92470d0e7b
15.0625,20.0625,-49.9375,-44.9375,2020-08-03,des,3.58,8.13,99b10bbbc00bbc756455e9c4b40c1956
15.0625,20.0625,-49.9375,-44.9375,2020-08-06,des,4.73,7.28,8e704cbe8a69edf89ee17bab38696f6b
15.0625,20.0625,-49.9375,-44.9375,2020-08-13,des,8.0,12.280000000000001,6ef50b8d0134a0b663d4ab6f2a6a5531
15.0625,20.0625,-49.9375,-44.9375,2020-08-17,des,6.78,10.76,67fe87d496c935da559409f204c809de
15.0625,20.0625,-49.9375,-44.9375,2020-08-20,des,5.38,14.1,41962bc20217de9a840218b66b8d01ad
15.0625,20.0625,-49.9375,-44.9375,2020-08-22,des,3.27,8.84,7810066052d3c32296391501a6682355
15.0625,20.0625,-49.9375,-44.9375,2020-08-27,des,6.45,10.36,b4ecfc5585ad1b6841246d6834ad87e2
15.0625,20.0625,-49.9375,-44.9375,2020-08-30,des,2.08,10.72,0732735d1e57117ed8821c20f51b98c9
15.0625,20.0625,-49.9375,-44.9375,2020-09-01,des,2.59,8.3,61185bb61bfbdefc5a3a8d8d108cc3f6
15.0625,20.0625,-49.9375,-44.9375,2020-09-04,des,4.12,8.57,1a12263dd83ab82e94101f14dc7e6c3c
15.0625,20.0625,-49.9375,-44.9375,2020-09-11,des,1.5,8.26,6b8ae3fd4b338a3e84208f0ae69036e8
15.0625,20.0625,-49.9375,-44.9375,2020-09-15,des,7.87,20.77,7c1f100587ad6e159a6e7a615b67c328
15.0625,20.0625,-49.9375,-44.9375,2020-09-18,des,3.0300000000000002,11.58,40a29d5e1c166d7b05c6652bf43c3d5f
15.0625,20.0625,-49.9375,-44.9375,2020-09-20,des,2.56,13.950000000000001,47e7bccc208e113615483fc14ab0dc58
15.0625,20.0625,-49.9375,-44.9375,2020-09-25,des,3.5500000000000003,8.41,3130e48015972653b1828347b80fd73b
15.0625,20.0625,-49.9375,-44.9375,2020-09-28,des,5.74,8.88,ee87815622e51a56bed39e8c03617198
15.0625,20.0625,-49.9375,-44.9375,2020-09-30,des,6.98,11.200000000000001,ae88f881118d097e0c14fd992f18ee26
15.0625,20.0625,-49.9375,-44.9375,2020-10-03,des,4.94,8.94,f035e590e92b45f3e1564f3b75e3acca
15.0625,20.0625,-49.9375,-44.9375,2020-10-10,des,3.5300000000000002,9.57,a3d871beef117956d6ace8c433317297
15.0625,20.0625,-49.9375,-44.9375,2020-10-14,des,3.73,10.73,ea3e65530695cad20d4eb2bbf2096838
15.0625,20.0625,-49.9375,-44.9375,2020-10-17,des,3.8000000000000003,8.42,ca1bf26df722c506bfdf5a571e86a4b9
15.0625,20.0625,-49.9375,-44.9375,2020-10-19,des,0.2,5.87,0641205ea3224db0f1830faaa02c5ee1
15.0625,20.0625,-49.9375,-44.9375,2020-10-24,des,3.74,13.39,f11cc4678f24081849080130c43ca92a
15.0625,20.0625,-49.9375,-44.9375,2020-10-27,des,7.83,12.35,57535083e0f55d376d24b159b0ad27d4
15.0625,20.0625,-49.9375,-44.9375,2020-10-29,des,5.12,11.6,860e1fd4f9f48b286fa27fdf9c670429
15.0625,20.0625,-49.9375,-44.9375,2020-11-01,des,7.91,11.17,45803f3fe3f324d0362dba6d9811b650
15.0625,20.0625,-49.9375,-44.9375,2020-11-08,des,1.37,8.11,eb70297534cc221994f0c1f13c776d3a
15.0625,20.0625,-49.9375,-44.9375,2020-11-12,des,4.3,11.16,ba162cfd8bae3c8815c01712a85141b3
15.0625,20.0625,-49.9375,-44.9375,2020-11-15,des,3.8200000000000003,9.0,660e2596ebf87dd675f16d3cb1d846df
15.0625,20.0625,-49.9375,-44.9375,2020-11-17,des,5.38,11.82,d812d3e72105261bd21dc1ee5e7928c2
15.0625,20.0625,-49.9375,-44.9375,2020-11-22,des,7.17,11.63,0c6b6ab444839a48861c52c7c39b4c90
15.0625,20.0625,-49.9375,-44.9375,2020-11-25,des,6.390000000000001,11.73,3a26f1e7c760f07affbd6542012d6f53
15.0625,20.0625,-49.9375,-44.9375,2020-11-27,des,4.5200000000000005,9.86,1b8687125cd15c695a5528ea77985dfc
15.0625,20.0625,-49.9375,-44.9375,2020-11-30,des,0.67,8.870000000000001,ead13f5107a9c2057117f448f23d6a2a
15.0625,20.0625,-49.9375,-44.9375,2020-12-07,des,0.43,7.17,88e0dac8f319bce17aad9d8e2683f27c
15.0625,20.0625,-49.9375,-44.9375,2020-12-11,des,5.21,11.11,99d4c8620c38a13181a23d75f28f5270
15.0625,20.0625,-49.9375,-44.9375,2020-12-14,des,7.01,9.870000000000001,b86ba204e2191606e9f2a4cffba1ba51
15.0625,20.0625,-49.9375,-44.9375,2020-12-16,des,5.15,9.09,6369531c045c3360aed0b1b8631966ab
15.0625,20.0625,-49.9375,-44.9375,2020-12-21,des,6.33,10.6,d2902d1dd9ebe666e27d1591aaf68f85
15.0625,20.0625,-49.9375,-44.9375,2020-12-24,des,7.8,11.61,01ceef16858b9354e952abecda49dc6b
15.0625,20.0625,-49.9375,-44.9375,2020-12-26,des,4.78,10.68,04e3eeaf616cc942b3784983ba8f4459
15.0625,20.0625,-49.9375,-44.9375,2020-12-29,des,4.57,9.57,c3650292502f9c2fd37809402dd88554
