latitude start,latitude end,longitude start,longitude end,time,source,min,max,hash
10.0625,15.0625,-49.9375,-44.9375,2020-01-25,des,-0.000157,0.0001244,166761099b9bfe7af65958ddc4370656
10.0625,15.0625,-49.9375,-44.9375,2020-01-27,des,-9.219999999999999e-05,0.0001274,68bc83fe81d2bd5bd0d48c8e439b8422
10.0625,15.0625,-49.9375,-44.9375,2020-02-01,des,-0.0001517,9.35e-05,cdf6ac63ade10434c6a11b346eacbfec
10.0625,15.0625,-49.9375,-44.9375,2020-02-16,des,-0.0001169,0.0001063,5eb563ef0ab9a788937e38dd1e5a23e4
10.0625,15.0625,-49.9375,-44.9375,2020-02-23,des,-0.00013859999999999998,8.15e-05,7b8e6c2716a0481778bbb82d7cd59075
10.0625,15.0625,-49.9375,-44.9375,2020-02-25,des,-0.0001041,0.0002004,10a437a5a1ef06966db28869dbfae128
10.0625,15.0625,-49.9375,-44.9375,2020-03-01,des,-7.02e-05,8.24e-05,34530c261df65719ab1d85d40dc89a7e
10.0625,15.0625,-49.9375,-44.9375,2020-03-04,des,-8.28e-05,6.56e-05,5ab4e2ae38e9d36525c7b0d76e621584
10.0625,15.0625,-49.9375,-44.9375,2020-03-16,des,-9.79e-05,8.92e-05,bfee9b41f52466d8d2bb39060ad42390
10.0625,15.0625,-49.9375,-44.9375,2020-03-23,des,-8.02e-05,0.00012009999999999999,ac0bc9f7fea695fb6c11343e89206833
10.0625,15.0625,-49.9375,-44.9375,2020-03-25,des,-0.0001436,0.0001526,de31e2439cd677e2cc177e822235f64f
10.0625,15.0625,-49.9375,-44.9375,2020-03-30,des,-0.0001456,0.0002561,1286fda1e2d80bcaadc14a82e85dc86c
10.0625,15.0625,-49.9375,-44.9375,2020-04-02,des,-0.00010379999999999999,8.46e-05,23f9ea2d789b1fcc91a5d8510acdf626
10.0625,15.0625,-49.9375,-44.9375,2020-04-14,des,-8.45e-05,5.49e-05,ae3ad32b5c5891b95121e7e24c4a4a81
10.0625,15.0625,-49.9375,-44.9375,2020-04-21,des,-0.0001224,0.0002151,3601a582fd2578fdf2e1c690bb09f48b
10.0625,15.0625,-49.9375,-44.9375,2020-04-23,des,-0.0001334,0.0001175,230535f56b2bf8134dd6cdd5f51dea14
10.0625,15.0625,-49.9375,-44.9375,2020-04-28,des,-0.000166,0.00024009999999999998,c349ca909a01985a2f489382c448171a
10.0625,15.0625,-49.9375,-44.9375,2020-05-01,des,-9.79e-05,7.319999999999999e-05,d1af430863315435736ba1c16f1f3658
10.0625,15.0625,-49.9375,-44.9375,2020-05-13,des,-7.769999999999999e-05,7.159999999999999e-05,24c2b46b1df0e9a1faeb80b0f9d99edf
10.0625,15.0625,-49.9375,-44.9375,2020-05-20,des,-7.01e-05,9.779999999999999e-05,3448b11643f1a19bb8bb65323ed0a5b7
10.0625,15.0625,-49.9375,-44.9375,2020-05-22,des,-7.609999999999999e-05,8.81e-05,6d63b52348b499b7ecba2023014891cf
10.0625,15.0625,-49.9375,-44.9375,2020-05-27,des,-7.29e-05,7.999999999999999e-05,dafd37ca6121ff18a85e1fd61d2b487d
10.0625,15.0625,-49.9375,-44.9375,2020-06-11,des,-7.56e-05,5.52e-05,2a2e07ebdb5d615a3b75a6e0d41f32d5
10.0625,15.0625,-49.9375,-44.9375,2020-06-18,des,-9.389999999999999e-05,7.87e-05,5a628188ff679f77200b15390601c416
10.0625,15.0625,-49.9375,-44.9375,2020-06-25,des,-0.0002116,0.0001273,17f437b0b5abddb4fc658a8392acae63
10.0625,15.0625,-49.9375,-44.9375,2020-06-28,des,-0.0001394,0.0002516,f80bb2f1f2df261f56f01b6f3b8d3cc4
10.0625,15.0625,-49.9375,-44.9375,2020-07-17,des,-8.24e-05,6.7e-05,37cc0347ba6d008028365981d22c5d0a
10.0625,15.0625,-49.9375,-44.9375,2020-07-19,des,-0.0001348,0.0001558,a1a1a4e9334876fafa884a3e8c74b745
10.0625,15.0625,-49.9375,-44.9375,2020-08-08,des,-0.00032439999999999997,0.0003082,629049db835298dd146b4aeea62e85d8
10.0625,15.0625,-49.9375,-44.9375,2020-08-15,des,-0.0001836,0.0004125,2eadbbafb176983d516aadac239196f3
10.0625,15.0625,-49.9375,-44.9375,2020-08-22,des,-0.0002623,0.0004207,b54e803fac1bc40a1eadaaa8eb56e146
10.0625,15.0625,-49.9375,-44.9375,2020-08-25,des,-0.00011329999999999999,0.0001235,17e3926f3583d1680a739defcc0524f8
10.0625,15.0625,-49.9375,-44.9375,2020-09-15,des,-0.00034879999999999997,0.00019759999999999998,ee7d6adee9d122fa86505b45af57ece3
10.0625,15.0625,-49.9375,-44.9375,2020-10-19,des,-0.00024099999999999998,0.000145,914b14917226eeab9d35c29660e6a053
10.0625,15.0625,-49.9375,-44.9375,2020-10-22,des,-0.0001847,0.0001175,5c4f93993fc48aa1668131150d14ed01
10.0625,15.0625,-49.9375,-44.9375,2020-11-03,des,-8.75e-05,7.3e-05,f01df838d9b80f406f6ac8cf9dfab87a
10.0625,15.0625,-49.9375,-44.9375,2020-11-17,des,-0.0001135,0.0001014,987f04f603377d31dd7b7ecbfa2ed71c
10.0625,15.0625,-49.9375,-44.9375,2020-11-20,des,-0.00020449999999999998,0.0002286,bd423d6053b104d7005fba1c0075d9f8
10.0625,15.0625,-49.9375,-44.9375,2020-12-02,des,-0.00010659999999999999,0.0001312,ffed876fe508b03c32125c4dc5fe209e
10.0625,15.0625,-49.9375,-44.9375,2020-12-09,des,-0.0001327,0.0002474,32f9ac835679c88a6d65c8684bd99940
10.0625,15.0625,-49.9375,-44.9375,2020-12-11,des,-0.0001152,0.00040689999999999997,43d084c1c437f602c13c24e6dd84436f
10.0625,15.0625,-49.9375,-44.9375,2020-12-16,des,-0.00011279999999999999,0.00011499999999999999,f5013fab309b07edb771aa34485be65a
10.0625,15.0625,-49.9375,-44.9375,2020-12-19,des,-0.00014549999999999999,0.0001895,9da93c02954e7057ec690cefb476f0c4
15.0625,20.0625,-59.9375,-54.9375,2020-01-04,des,-0.0002026,0.0003343,ffb6010ab54fb0815b476e8f59743354
15.0625,20.0625,-59.9375,-54.9375,2020-01-14,des,-0.0001223,0.0001931,cb7294cccae88b726c092923f0e35dcf
15.0625,20.0625,-59.9375,-54.9375,2020-02-02,des,-0.00011109999999999999,7.609999999999999e-05,2914cb4696d74c975355a76bc406454e
15.0625,20.0625,-59.9375,-54.9375,2020-02-12,des,-0.0001557,0.0001263,6bdc9173b91112a02a54ca231e2c40b8
15.0625,20.0625,-59.9375,-54.9375,2020-03-02,des,-0.00013859999999999998,0.00022439999999999998,2684ff3a0431882a341fdc322b5d3be3
15.0625,20.0625,-59.9375,-54.9375,2020-03-12,des,-9.46e-05,0.0001597,f0bd991e44e9e31bd5f46aff6f780954
15.0625,20.0625,-59.9375,-54.9375,2020-03-24,des,-0.00011619999999999999,0.0001429,50d7bdb94b6ba6c271b06736a3b939e0
15.0625,20.0625,-59.9375,-54.9375,2020-03-31,des,-0.00017759999999999998,0.00010499999999999999,b702f2a095047e4440a9719b27561004
15.0625,20.0625,-59.9375,-54.9375,2020-04-10,des,-0.0003763,0.0001447,fbfa1a5a0f39eb09122b5fe25e9c268b
15.0625,20.0625,-59.9375,-54.9375,2020-04-29,des,-9.14e-05,0.0001216,791b73ca0ed4ae06b4c28fa90acfaad8
15.0625,20.0625,-59.9375,-54.9375,2020-05-09,des,-7.7e-05,7.769999999999999e-05,93668c81a6e2c19dbcf7fadae1bbff57
15.0625,20.0625,-59.9375,-54.9375,2020-05-21,des,-0.00021349999999999999,0.00022339999999999998,010721f99d02ddb305a4e25247702043
15.0625,20.0625,-59.9375,-54.9375,2020-06-07,des,-0.0001115,8.84e-05,51dbd47377206194587923b939c0040a
15.0625,20.0625,-59.9375,-54.9375,2020-06-19,des,-8.08e-05,5.6099999999999995e-05,f9b041fca56eef0d530b9bef9a6b763a
15.0625,20.0625,-59.9375,-54.9375,2020-06-26,des,-0.0001003,6.9e-05,9997f0b39d1f319eaf8f247a2590d168
15.0625,20.0625,-59.9375,-54.9375,2020-07-06,des,-0.0001233,0.0002446,254ae5488324660d904a89434159ecc4
15.0625,20.0625,-59.9375,-54.9375,2020-07-18,des,-0.00010549999999999999,0.000156,0edae5db714442e76c80cba087c31d5a
15.0625,20.0625,-59.9375,-54.9375,2020-07-25,des,-0.0001164,8.84e-05,c3f9a1c6ebee0d1ff86642227772972e
15.0625,20.0625,-59.9375,-54.9375,2020-08-04,des,-9.81e-05,6.73e-05,498d57ed58e13e0587a19a345161d0c7
